index,InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
1244,536532,22551,PLASTERS IN TIN SPACEBOY,24,12/1/2010 13:24,1.65,12433.0,Norway
1245,536532,22547,MINI JIGSAW DINOSAUR ,24,12/1/2010 13:24,0.42,12433.0,Norway
1246,536532,22544,MINI JIGSAW SPACEBOY,24,12/1/2010 13:24,0.42,12433.0,Norway
1247,536532,22543,MINI JIGSAW BAKE A CAKE ,24,12/1/2010 13:24,0.42,12433.0,Norway
1248,536532,22540,MINI JIGSAW CIRCUS PARADE ,24,12/1/2010 13:24,0.42,12433.0,Norway
1249,536532,22539,MINI JIGSAW DOLLY GIRL,24,12/1/2010 13:24,0.42,12433.0,Norway
1250,536532,22534,MAGIC DRAWING SLATE SPACEBOY ,24,12/1/2010 13:24,0.42,12433.0,Norway
1251,536532,22530,MAGIC DRAWING SLATE DOLLY GIRL ,24,12/1/2010 13:24,0.42,12433.0,Norway
1252,536532,22531,MAGIC DRAWING SLATE CIRCUS PARADE  ,24,12/1/2010 13:24,0.42,12433.0,Norway
1253,536532,22561,WOODEN SCHOOL COLOURING SET,24,12/1/2010 13:24,1.65,12433.0,Norway
1254,536532,22489,PACK OF 12 TRADITIONAL CRAYONS,24,12/1/2010 13:24,0.42,12433.0,Norway
1255,536532,22814,CARD PARTY GAMES ,12,12/1/2010 13:24,0.42,12433.0,Norway
1256,536532,21520,BOOZE & WOMEN GREETING CARD ,12,12/1/2010 13:24,0.42,12433.0,Norway
1257,536532,21506,"FANCY FONT BIRTHDAY CARD, ",12,12/1/2010 13:24,0.42,12433.0,Norway
1258,536532,22716,CARD CIRCUS PARADE,12,12/1/2010 13:24,0.42,12433.0,Norway
1259,536532,22866,HAND WARMER SCOTTY DOG DESIGN,12,12/1/2010 13:24,2.1,12433.0,Norway
1260,536532,22632,HAND WARMER RED RETROSPOT,12,12/1/2010 13:24,2.1,12433.0,Norway
1261,536532,22865,HAND WARMER OWL DESIGN,12,12/1/2010 13:24,2.1,12433.0,Norway
1262,536532,22114,HOT WATER BOTTLE TEA AND SYMPATHY,8,12/1/2010 13:24,3.95,12433.0,Norway
1263,536532,21982,PACK OF 12 SUKI TISSUES ,48,12/1/2010 13:24,0.29,12433.0,Norway
1264,536532,21981,PACK OF 12 WOODLAND TISSUES ,48,12/1/2010 13:24,0.29,12433.0,Norway
1265,536532,21967,PACK OF 12 SKULL TISSUES,48,12/1/2010 13:24,0.29,12433.0,Norway
1266,536532,22092,BLUE PAISLEY TISSUE BOX,12,12/1/2010 13:24,1.25,12433.0,Norway
1267,536532,21983,PACK OF 12 BLUE PAISLEY TISSUES ,48,12/1/2010 13:24,0.29,12433.0,Norway
1268,536532,22615,PACK OF 12 CIRCUS PARADE TISSUES ,48,12/1/2010 13:24,0.29,12433.0,Norway
1269,536532,21980,PACK OF 12 RED RETROSPOT TISSUES ,48,12/1/2010 13:24,0.29,12433.0,Norway
1270,536532,22614,PACK OF 12 SPACEBOY TISSUES,48,12/1/2010 13:24,0.29,12433.0,Norway
1271,536532,22095,LADS ONLY TISSUE BOX,12,12/1/2010 13:24,1.25,12433.0,Norway
1272,536532,22094,RED RETROSPOT TISSUE BOX,12,12/1/2010 13:24,1.25,12433.0,Norway
1273,536532,21984,PACK OF 12 PINK PAISLEY TISSUES ,48,12/1/2010 13:24,0.29,12433.0,Norway
1274,536532,22557,PLASTERS IN TIN VINTAGE PAISLEY ,36,12/1/2010 13:24,1.65,12433.0,Norway
1275,536532,21786,POLKADOT RAIN HAT ,24,12/1/2010 13:24,0.42,12433.0,Norway
1276,536532,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,36,12/1/2010 13:24,0.85,12433.0,Norway
1277,536532,22963,JAM JAR WITH GREEN LID,12,12/1/2010 13:24,0.85,12433.0,Norway
1278,536532,22962,JAM JAR WITH PINK LID,12,12/1/2010 13:24,0.85,12433.0,Norway
1279,536532,22961,JAM MAKING SET PRINTED,24,12/1/2010 13:24,1.45,12433.0,Norway
1280,536532,84375,SET OF 20 KIDS COOKIE CUTTERS,24,12/1/2010 13:24,2.1,12433.0,Norway
1281,536532,22966,GINGERBREAD MAN COOKIE CUTTER,24,12/1/2010 13:24,1.25,12433.0,Norway
1282,536532,21874,GIN AND TONIC MUG,24,12/1/2010 13:24,1.25,12433.0,Norway
1283,536532,21873,IF YOU CAN'T STAND THE HEAT MUG,24,12/1/2010 13:24,1.25,12433.0,Norway
1284,536532,21870,I CAN ONLY PLEASE ONE PERSON MUG,24,12/1/2010 13:24,1.25,12433.0,Norway
1285,536532,22956,36 FOIL HEART CAKE CASES,12,12/1/2010 13:24,2.1,12433.0,Norway
1286,536532,84050,PINK HEART SHAPE EGG FRYING PAN,72,12/1/2010 13:24,1.25,12433.0,Norway
1287,536532,84991,60 TEATIME FAIRY CAKE CASES,24,12/1/2010 13:24,0.55,12433.0,Norway
1288,536532,84992,72 SWEETHEART FAIRY CAKE CASES,24,12/1/2010 13:24,0.55,12433.0,Norway
1289,536532,21213,PACK OF 72 SKULL CAKE CASES,24,12/1/2010 13:24,0.55,12433.0,Norway
1290,536532,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,12/1/2010 13:24,0.55,12433.0,Norway
1291,536532,21212,PACK OF 72 RETROSPOT CAKE CASES,24,12/1/2010 13:24,0.55,12433.0,Norway
1292,536532,22198,LARGE POPCORN HOLDER ,48,12/1/2010 13:24,1.65,12433.0,Norway
1293,536532,22197,SMALL POPCORN HOLDER,72,12/1/2010 13:24,0.85,12433.0,Norway
1294,536532,22315,200 RED + WHITE BENDY STRAWS,12,12/1/2010 13:24,1.25,12433.0,Norway
1295,536532,22667,RECIPE BOX RETROSPOT ,12,12/1/2010 13:24,2.95,12433.0,Norway
1296,536532,22666,RECIPE BOX PANTRY YELLOW DESIGN,12,12/1/2010 13:24,2.95,12433.0,Norway
1297,536532,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,12,12/1/2010 13:24,2.95,12433.0,Norway
1298,536532,22558,CLOTHES PEGS RETROSPOT PACK 24 ,24,12/1/2010 13:24,1.49,12433.0,Norway
1299,536532,22567,20 DOLLY PEGS RETROSPOT,24,12/1/2010 13:24,1.25,12433.0,Norway
1300,536532,85150,LADIES & GENTLEMEN METAL SIGN,12,12/1/2010 13:24,2.55,12433.0,Norway
1301,536532,21166,COOK WITH WINE METAL SIGN ,12,12/1/2010 13:24,1.95,12433.0,Norway
1302,536532,85152,HAND OVER THE CHOCOLATE   SIGN ,24,12/1/2010 13:24,2.1,12433.0,Norway
1303,536532,82600,NO SINGING METAL SIGN,24,12/1/2010 13:24,2.1,12433.0,Norway
1304,536532,21733,RED HANGING HEART T-LIGHT HOLDER,6,12/1/2010 13:24,2.95,12433.0,Norway
1305,536532,20685,DOORMAT RED RETROSPOT,2,12/1/2010 13:24,7.95,12433.0,Norway
1306,536532,22842,BISCUIT TIN VINTAGE RED,6,12/1/2010 13:24,6.75,12433.0,Norway
1307,536532,22494,EMERGENCY FIRST AID TIN ,24,12/1/2010 13:24,1.25,12433.0,Norway
1308,536532,21260,FIRST AID TIN,12,12/1/2010 13:24,3.25,12433.0,Norway
5320,536858,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,30,12/3/2010 10:36,2.95,13520.0,Switzerland
5321,536858,22554,PLASTERS IN TIN WOODLAND ANIMALS,36,12/3/2010 10:36,1.65,13520.0,Switzerland
5322,536858,21731,RED TOADSTOOL LED NIGHT LIGHT,24,12/3/2010 10:36,1.65,13520.0,Switzerland
5323,536858,20677,PINK POLKADOT BOWL,16,12/3/2010 10:36,1.25,13520.0,Switzerland
5324,536858,20750,RED RETROSPOT MINI CASES,2,12/3/2010 10:36,7.95,13520.0,Switzerland
5325,536858,POST,POSTAGE,2,12/3/2010 10:36,40.0,13520.0,Switzerland
6608,536971,21733,RED HANGING HEART T-LIGHT HOLDER,32,12/3/2010 13:40,2.55,12779.0,Poland
6609,536971,21232,STRAWBERRY CERAMIC TRINKET BOX,24,12/3/2010 13:40,1.25,12779.0,Poland
6610,536971,37446,MINI CAKE STAND WITH HANGING CAKES,8,12/3/2010 13:40,1.45,12779.0,Poland
6611,536971,37448,CERAMIC CAKE DESIGN SPOTTED MUG,24,12/3/2010 13:40,1.49,12779.0,Poland
6612,536971,21700,BIG DOUGHNUT FRIDGE MAGNETS,24,12/3/2010 13:40,0.85,12779.0,Poland
6613,536971,22844,VINTAGE CREAM DOG FOOD CONTAINER,4,12/3/2010 13:40,8.5,12779.0,Poland
6614,536971,22961,JAM MAKING SET PRINTED,12,12/3/2010 13:40,1.45,12779.0,Poland
6615,536971,22969,HOMEMADE JAM SCENTED CANDLES,12,12/3/2010 13:40,1.45,12779.0,Poland
7134,536990,21992,VINTAGE PAISLEY STATIONERY SET,6,12/3/2010 15:14,2.95,12793.0,Portugal
7135,536990,22383,LUNCH BAG SUKI  DESIGN ,10,12/3/2010 15:14,1.65,12793.0,Portugal
7136,536990,20728,LUNCH BAG CARS BLUE,14,12/3/2010 15:14,1.65,12793.0,Portugal
7137,536990,20658,RED RETROSPOT LUGGAGE TAG,12,12/3/2010 15:14,1.25,12793.0,Portugal
7138,536990,20669,RED HEART LUGGAGE TAG,12,12/3/2010 15:14,1.25,12793.0,Portugal
7139,536990,POST,POSTAGE,1,12/3/2010 15:14,28.0,12793.0,Portugal
7140,536990,20726,LUNCH BAG WOODLAND,10,12/3/2010 15:14,1.65,12793.0,Portugal
7214,537022,22791,T-LIGHT GLASS FLUTED ANTIQUE,12,12/3/2010 15:45,1.25,12725.0,Italy
7215,537022,21287,SCENTED VELVET LOUNGE CANDLE ,12,12/3/2010 15:45,1.25,12725.0,Italy
7216,537022,79337,BLUE FLOCK GLASS CANDLEHOLDER,6,12/3/2010 15:45,1.65,12725.0,Italy
7217,537022,85111,SILVER GLITTER FLOWER VOTIVE HOLDER,12,12/3/2010 15:45,1.25,12725.0,Italy
7218,537022,85038,6 CHOCOLATE LOVE HEART T-LIGHTS,6,12/3/2010 15:45,2.1,12725.0,Italy
7219,537022,22809,SET OF 6 T-LIGHTS SANTA,6,12/3/2010 15:45,2.95,12725.0,Italy
7220,537022,22810,SET OF 6 T-LIGHTS SNOWMEN,6,12/3/2010 15:45,2.95,12725.0,Italy
7221,537022,20956,PORCELAIN T-LIGHT HOLDERS ASSORTED,12,12/3/2010 15:45,1.25,12725.0,Italy
7222,537022,22307,GOLD MUG BONE CHINA TREE OF LIFE,6,12/3/2010 15:45,1.95,12725.0,Italy
7223,537022,85078,SCANDINAVIAN 3 HEARTS NAPKIN RING,24,12/3/2010 15:45,0.65,12725.0,Italy
7224,537022,72802A,ROSE SCENT CANDLE IN JEWELLED BOX,6,12/3/2010 15:45,4.25,12725.0,Italy
7225,537022,72803A,ROSE SCENT CANDLE JEWELLED DRAWER,4,12/3/2010 15:45,4.25,12725.0,Italy
7226,537022,72807C,SET/3 VANILLA SCENTED CANDLE IN BOX,4,12/3/2010 15:45,4.25,12725.0,Italy
7227,537022,85034A,3 GARDENIA MORRIS BOXED CANDLES,4,12/3/2010 15:45,4.25,12725.0,Italy
7228,537022,85035C,ROSE 3 WICK MORRIS BOX CANDLE,4,12/3/2010 15:45,4.25,12725.0,Italy
7229,537022,85036B,CHOCOLATE 1 WICK MORRIS BOX CANDLE,6,12/3/2010 15:45,4.25,12725.0,Italy
7230,537022,85035B,CHOCOLATE 3 WICK MORRIS BOX CANDLE,4,12/3/2010 15:45,4.25,12725.0,Italy
7231,537022,85035A,GARDENIA 3 WICK MORRIS BOXED CANDLE,4,12/3/2010 15:45,4.25,12725.0,Italy
7232,537022,85034C,3 ROSE MORRIS BOXED CANDLES,4,12/3/2010 15:45,4.25,12725.0,Italy
7233,537022,72741,GRAND CHOCOLATECANDLE,9,12/3/2010 15:45,1.45,12725.0,Italy
7234,537022,84614A,PINK BAROQUE FLOCK CANDLE HOLDER,2,12/3/2010 15:45,5.95,12725.0,Italy
7235,537022,22697,GREEN REGENCY TEACUP AND SAUCER,6,12/3/2010 15:45,2.95,12725.0,Italy
7236,537022,84031A,CHARLIE+LOLA RED HOT WATER BOTTLE ,3,12/3/2010 15:45,4.65,12725.0,Italy
7237,537022,POST,POSTAGE,2,12/3/2010 15:45,28.0,12725.0,Italy
7279,537026,84375,SET OF 20 KIDS COOKIE CUTTERS,12,12/3/2010 16:35,2.1,12395.0,Belgium
7280,537026,21217,RED RETROSPOT ROUND CAKE TINS,2,12/3/2010 16:35,9.95,12395.0,Belgium
7281,537026,21212,PACK OF 72 RETROSPOT CAKE CASES,120,12/3/2010 16:35,0.42,12395.0,Belgium
7282,537026,21977,PACK OF 60 PINK PAISLEY CAKE CASES,120,12/3/2010 16:35,0.42,12395.0,Belgium
7283,537026,22417,PACK OF 60 SPACEBOY CAKE CASES,120,12/3/2010 16:35,0.42,12395.0,Belgium
7284,537026,21975,PACK OF 60 DINOSAUR CAKE CASES,48,12/3/2010 16:35,0.55,12395.0,Belgium
7285,537026,21976,PACK OF 60 MUSHROOM CAKE CASES,48,12/3/2010 16:35,0.55,12395.0,Belgium
7286,537026,22551,PLASTERS IN TIN SPACEBOY,12,12/3/2010 16:35,1.65,12395.0,Belgium
7287,537026,85099B,JUMBO BAG RED RETROSPOT,10,12/3/2010 16:35,1.95,12395.0,Belgium
7288,537026,22355,CHARLOTTE BAG SUKI DESIGN,10,12/3/2010 16:35,0.85,12395.0,Belgium
7289,537026,84992,72 SWEETHEART FAIRY CAKE CASES,24,12/3/2010 16:35,0.55,12395.0,Belgium
7290,537026,POST,POSTAGE,2,12/3/2010 16:35,18.0,12395.0,Belgium
7986,537081,22409,MONEY BOX BISCUITS DESIGN,12,12/5/2010 12:00,1.25,15332.0,Lithuania
7987,537081,21915,RED  HARMONICA IN BOX ,36,12/5/2010 12:00,1.25,15332.0,Lithuania
7988,537081,15056BL,EDWARDIAN PARASOL BLACK,12,12/5/2010 12:00,5.95,15332.0,Lithuania
7989,537081,15056N,EDWARDIAN PARASOL NATURAL,12,12/5/2010 12:00,5.95,15332.0,Lithuania
7990,537081,20679,EDWARDIAN PARASOL RED,12,12/5/2010 12:00,5.95,15332.0,Lithuania
7991,537081,20686,DOLLY MIXTURE CHILDREN'S UMBRELLA,6,12/5/2010 12:00,3.25,15332.0,Lithuania
7992,537081,20682,RED RETROSPOT CHILDRENS UMBRELLA,6,12/5/2010 12:00,3.25,15332.0,Lithuania
7993,537081,20681,PINK POLKADOT CHILDRENS UMBRELLA,6,12/5/2010 12:00,3.25,15332.0,Lithuania
7994,537081,21429,RED GINGHAM ROSE JEWELLERY BOX,8,12/5/2010 12:00,1.65,15332.0,Lithuania
7995,537081,21914,BLUE HARMONICA IN BOX ,36,12/5/2010 12:00,1.25,15332.0,Lithuania
7996,537081,22273,FELTCRAFT DOLL MOLLY,12,12/5/2010 12:00,2.95,15332.0,Lithuania
7997,537081,22306,SILVER MUG BONE CHINA TREE OF LIFE,36,12/5/2010 12:00,1.65,15332.0,Lithuania
7998,537081,22307,GOLD MUG BONE CHINA TREE OF LIFE,36,12/5/2010 12:00,1.65,15332.0,Lithuania
7999,537081,22300,COFFEE MUG DOG + BALL DESIGN,18,12/5/2010 12:00,2.55,15332.0,Lithuania
8000,537081,22301,COFFEE MUG CAT + BIRD DESIGN,18,12/5/2010 12:00,2.55,15332.0,Lithuania
8001,537081,22554,PLASTERS IN TIN WOODLAND ANIMALS,24,12/5/2010 12:00,1.65,15332.0,Lithuania
8002,537081,22553,PLASTERS IN TIN SKULLS,12,12/5/2010 12:00,1.65,15332.0,Lithuania
8003,537081,22551,PLASTERS IN TIN SPACEBOY,12,12/5/2010 12:00,1.65,15332.0,Lithuania
8004,537081,22568,FELTCRAFT CUSHION OWL,24,12/5/2010 12:00,3.39,15332.0,Lithuania
8005,537081,20967,GREY FLORAL FELTCRAFT SHOULDER BAG,16,12/5/2010 12:00,3.75,15332.0,Lithuania
8006,537081,22569,FELTCRAFT CUSHION BUTTERFLY,16,12/5/2010 12:00,3.75,15332.0,Lithuania
8007,537081,22940,FELTCRAFT CHRISTMAS FAIRY,16,12/5/2010 12:00,4.25,15332.0,Lithuania
8008,537081,22750,FELTCRAFT PRINCESS LOLA DOLL,16,12/5/2010 12:00,3.75,15332.0,Lithuania
8009,537081,22751,FELTCRAFT PRINCESS OLIVIA DOLL,16,12/5/2010 12:00,3.75,15332.0,Lithuania
8010,537081,85114B,IVORY ENCHANTED FOREST PLACEMAT,24,12/5/2010 12:00,1.65,15332.0,Lithuania
8011,537086,20967,GREY FLORAL FELTCRAFT SHOULDER BAG,20,12/5/2010 12:01,3.75,15332.0,Lithuania
8012,537086,22271,FELTCRAFT DOLL ROSIE,48,12/5/2010 12:01,2.55,15332.0,Lithuania
8013,537086,22569,FELTCRAFT CUSHION BUTTERFLY,8,12/5/2010 12:01,3.75,15332.0,Lithuania
8014,537086,22750,FELTCRAFT PRINCESS LOLA DOLL,16,12/5/2010 12:01,3.75,15332.0,Lithuania
8015,537086,22751,FELTCRAFT PRINCESS OLIVIA DOLL,12,12/5/2010 12:01,3.75,15332.0,Lithuania
8016,537086,21429,RED GINGHAM ROSE JEWELLERY BOX,16,12/5/2010 12:01,1.65,15332.0,Lithuania
8017,537086,85206A,CREAM FELT EASTER EGG BASKET,24,12/5/2010 12:01,1.65,15332.0,Lithuania
8018,537086,22021,BLUE FELT EASTER EGG BASKET,24,12/5/2010 12:01,1.65,15332.0,Lithuania
8019,537090,21915,RED  HARMONICA IN BOX ,12,12/5/2010 12:02,1.25,15332.0,Lithuania
9783,537218,85016,SET OF 6 VINTAGE NOTELETS KIT,6,12/5/2010 15:46,2.55,12763.0,Japan
9784,537218,21506,"FANCY FONT BIRTHDAY CARD, ",12,12/5/2010 15:46,0.42,12763.0,Japan
9785,537218,22716,CARD CIRCUS PARADE,12,12/5/2010 15:46,0.42,12763.0,Japan
9786,537218,22983,CARD BILLBOARD FONT,12,12/5/2010 15:46,0.42,12763.0,Japan
9787,537218,22030,SWALLOWS GREETING CARD,12,12/5/2010 15:46,0.42,12763.0,Japan
9788,537218,22984,CARD GINGHAM ROSE ,12,12/5/2010 15:46,0.42,12763.0,Japan
9789,537218,85015,SET OF 12  VINTAGE POSTCARD SET,6,12/5/2010 15:46,2.55,12763.0,Japan
9790,537218,21381,MINI WOODEN HAPPY BIRTHDAY GARLAND,12,12/5/2010 15:46,1.69,12763.0,Japan
9791,537218,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,12,12/5/2010 15:46,0.85,12763.0,Japan
9792,537218,84520B,PACK 20 ENGLISH ROSE PAPER NAPKINS,12,12/5/2010 15:46,0.85,12763.0,Japan
9793,537218,21210,SET OF 72 RETROSPOT PAPER  DOILIES,24,12/5/2010 15:46,1.45,12763.0,Japan
9794,537218,84988,SET OF 72 PINK HEART PAPER DOILIES,24,12/5/2010 15:46,1.45,12763.0,Japan
9795,537218,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,16,12/5/2010 15:46,3.75,12763.0,Japan
9796,537218,22750,FELTCRAFT PRINCESS LOLA DOLL,8,12/5/2010 15:46,3.75,12763.0,Japan
9797,537218,22751,FELTCRAFT PRINCESS OLIVIA DOLL,8,12/5/2010 15:46,3.75,12763.0,Japan
9798,537218,22940,FELTCRAFT CHRISTMAS FAIRY,8,12/5/2010 15:46,4.25,12763.0,Japan
10194,C537232,84840,SWEETHEART CARRY-ALL BASKET,-2,12/6/2010 9:31,8.5,12586.0,Italy
11473,537246,22150,3 STRIPEY MICE FELTCRAFT,6,12/6/2010 10:27,1.95,12808.0,Portugal
11474,537246,22271,FELTCRAFT DOLL ROSIE,6,12/6/2010 10:27,2.95,12808.0,Portugal
11475,537246,21931,JUMBO STORAGE BAG SUKI,10,12/6/2010 10:27,1.95,12808.0,Portugal
11476,537246,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,12/6/2010 10:27,1.95,12808.0,Portugal
11477,537246,20726,LUNCH BAG WOODLAND,10,12/6/2010 10:27,1.65,12808.0,Portugal
11478,537246,20728,LUNCH BAG CARS BLUE,10,12/6/2010 10:27,1.65,12808.0,Portugal
11479,537246,POST,POSTAGE,1,12/6/2010 10:27,28.0,12808.0,Portugal
14938,537626,85116,BLACK CANDELABRA T-LIGHT HOLDER,12,12/7/2010 14:57,2.1,12347.0,Iceland
14939,537626,22375,AIRLINE BAG VINTAGE JET SET BROWN,4,12/7/2010 14:57,4.25,12347.0,Iceland
14940,537626,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,12,12/7/2010 14:57,3.25,12347.0,Iceland
14941,537626,22492,MINI PAINT SET VINTAGE ,36,12/7/2010 14:57,0.65,12347.0,Iceland
14942,537626,22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,12,12/7/2010 14:57,1.25,12347.0,Iceland
14943,537626,22772,PINK DRAWER KNOB ACRYLIC EDWARDIAN,12,12/7/2010 14:57,1.25,12347.0,Iceland
14944,537626,22773,GREEN DRAWER KNOB ACRYLIC EDWARDIAN,12,12/7/2010 14:57,1.25,12347.0,Iceland
14945,537626,22774,RED DRAWER KNOB ACRYLIC EDWARDIAN,12,12/7/2010 14:57,1.25,12347.0,Iceland
14946,537626,22775,PURPLE DRAWERKNOB ACRYLIC EDWARDIAN,12,12/7/2010 14:57,1.25,12347.0,Iceland
14947,537626,22805,BLUE DRAWER KNOB ACRYLIC EDWARDIAN,12,12/7/2010 14:57,1.25,12347.0,Iceland
14948,537626,22725,ALARM CLOCK BAKELIKE CHOCOLATE,4,12/7/2010 14:57,3.75,12347.0,Iceland
14949,537626,22726,ALARM CLOCK BAKELIKE GREEN,4,12/7/2010 14:57,3.75,12347.0,Iceland
14950,537626,22727,ALARM CLOCK BAKELIKE RED ,4,12/7/2010 14:57,3.75,12347.0,Iceland
14951,537626,22728,ALARM CLOCK BAKELIKE PINK,4,12/7/2010 14:57,3.75,12347.0,Iceland
14952,537626,22729,ALARM CLOCK BAKELIKE ORANGE,4,12/7/2010 14:57,3.75,12347.0,Iceland
14953,537626,22212,FOUR HOOK  WHITE LOVEBIRDS,6,12/7/2010 14:57,2.1,12347.0,Iceland
14954,537626,85167B,BLACK GRAND BAROQUE PHOTO FRAME,30,12/7/2010 14:57,1.25,12347.0,Iceland
14955,537626,21171,BATHROOM METAL SIGN ,12,12/7/2010 14:57,1.45,12347.0,Iceland
14956,537626,22195,LARGE HEART MEASURING SPOONS,12,12/7/2010 14:57,1.65,12347.0,Iceland
14957,537626,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,6,12/7/2010 14:57,4.25,12347.0,Iceland
14958,537626,84997C,BLUE 3 PIECE POLKADOT CUTLERY SET,6,12/7/2010 14:57,3.75,12347.0,Iceland
14959,537626,84997B,RED 3 PIECE RETROSPOT CUTLERY SET,6,12/7/2010 14:57,3.75,12347.0,Iceland
14960,537626,84997D,PINK 3 PIECE POLKADOT CUTLERY SET,6,12/7/2010 14:57,3.75,12347.0,Iceland
14961,537626,22494,EMERGENCY FIRST AID TIN ,12,12/7/2010 14:57,1.25,12347.0,Iceland
14962,537626,22497,SET OF 2 TINS VINTAGE BATHROOM ,4,12/7/2010 14:57,4.25,12347.0,Iceland
14963,537626,85232D,SET/3 DECOUPAGE STACKING TINS,3,12/7/2010 14:57,4.95,12347.0,Iceland
14964,537626,21064,BOOM BOX SPEAKER BOYS,6,12/7/2010 14:57,5.95,12347.0,Iceland
14965,537626,21731,RED TOADSTOOL LED NIGHT LIGHT,12,12/7/2010 14:57,1.65,12347.0,Iceland
14966,537626,84558A,3D DOG PICTURE PLAYING CARDS,24,12/7/2010 14:57,2.95,12347.0,Iceland
14967,537626,20780,BLACK EAR MUFF HEADPHONES,12,12/7/2010 14:57,4.65,12347.0,Iceland
14968,537626,20782,CAMOUFLAGE EAR MUFF HEADPHONES,6,12/7/2010 14:57,5.49,12347.0,Iceland
17067,537676,22567,20 DOLLY PEGS RETROSPOT,24,12/8/2010 9:53,1.25,12386.0,Australia
17068,537676,22915,ASSORTED BOTTLE TOP  MAGNETS ,120,12/8/2010 9:53,0.36,12386.0,Australia
17069,537676,22926,IVORY GIANT GARDEN THERMOMETER,12,12/8/2010 9:53,5.95,12386.0,Australia
17070,537676,22953,BIRTHDAY PARTY CORDON BARRIER TAPE,24,12/8/2010 9:53,1.25,12386.0,Australia
17071,537676,21906,PHARMACIE FIRST AID TIN,4,12/8/2010 9:53,6.75,12386.0,Australia
17072,537676,22495,SET OF 2 ROUND TINS CAMEMBERT ,6,12/8/2010 9:53,2.95,12386.0,Australia
17073,537676,22555,PLASTERS IN TIN STRONGMAN,12,12/8/2010 9:53,1.65,12386.0,Australia
17074,537676,22557,PLASTERS IN TIN VINTAGE PAISLEY ,12,12/8/2010 9:53,1.65,12386.0,Australia
18281,537818,22867,HAND WARMER BIRD DESIGN,12,12/8/2010 13:53,2.1,12766.0,Portugal
18282,537818,20685,DOORMAT RED RETROSPOT,2,12/8/2010 13:53,7.95,12766.0,Portugal
18283,537818,22366,DOORMAT AIRMAIL ,2,12/8/2010 13:53,7.95,12766.0,Portugal
